feature,family,component_index,model_importance,explained_variance_ratio,top_positive_terms,top_positive_weights,top_negative_terms,top_negative_weights,description
char_svd_116,char_svd,116,0.0945963562003888,0.0018666415210544596,ьшо | большо | ольшо | льшо |  большо | шой | ьшой | большой | льшой | ольшой | мяг | дет | ягк | мягк | удет,0.105204 | 0.105096 | 0.105092 | 0.105084 | 0.094674 | 0.086746 | 0.086735 | 0.086608 | 0.086602 | 0.086602 | 0.077313 | 0.076863 | 0.076413 | 0.076397 | 0.075859,льше | ольше | больше |  больше | льше  | ольше  | больше  | бра |  бра |  бр | ому | ому  | му  | лен | тому,-0.090809 | -0.090729 | -0.090344 | -0.088124 | -0.074091 | -0.073955 | -0.073601 | -0.056811 | -0.054484 | -0.054188 | -0.052616 | -0.051763 | -0.050972 | -0.050871 | -0.050061,positive side: ьшо | большо | ольшо | льшо |  большо | шой | ьшой | большой | льшой | ольшой | мяг | дет | ягк | мягк | удет; negative side: льше | ольше | больше |  больше | льше  | ольше  | больше  | бра |  бра |  бр | ому | ому  | му  | лен | тому
char_svd_117,char_svd,117,0.0649441540871711,0.0018491731803020456,мяг | мягк | ягк |  мя |  мяг |  мягк | это |  это |  эт | ные | гкая | гка | ягка | мягка | мягкая,0.105712 | 0.104724 | 0.104705 | 0.103126 | 0.103107 | 0.101955 | 0.099345 | 0.076350 | 0.072477 | 0.067320 | 0.064285 | 0.064099 | 0.063354 | 0.063354 | 0.063246,друг | дру | руг |  дру |  друг |  др | ется | руго | друго |  друго | уго | лучш | учш |  луч |  лучш,-0.072405 | -0.072269 | -0.071734 | -0.071584 | -0.071583 | -0.071456 | -0.065356 | -0.063449 | -0.063400 | -0.063104 | -0.058998 | -0.056223 | -0.056200 | -0.056052 | -0.056022,positive side: мяг | мягк | ягк |  мя |  мяг |  мягк | это |  это |  эт | ные | гкая | гка | ягка | мягка | мягкая; negative side: друг | дру | руг |  дру |  друг |  др | ется | руго | друго |  друго | уго | лучш | учш |  луч |  лучш
char_svd_118,char_svd,118,0.3386747058715487,0.001844485424169189, бра |  бр | бра | брал | рал | рала | брала | рала  | брала  |  брал | ром |  брала |  брала  | инс | гро,0.113982 | 0.112912 | 0.105164 | 0.080894 | 0.079912 | 0.077809 | 0.077678 | 0.077148 | 0.076604 | 0.076221 | 0.073455 | 0.073295 | 0.072343 | 0.060054 | 0.057574,тан | штан | шта |  штан |  шта |  шт | аны | таны | штаны |  штаны | учш | лучш |  лучш |  луч |  лу,-0.080506 | -0.078971 | -0.078875 | -0.077965 | -0.077869 | -0.077510 | -0.073813 | -0.072102 | -0.067842 | -0.067005 | -0.065566 | -0.065523 | -0.064837 | -0.064802 | -0.064733,positive side:  бра |  бр | бра | брал | рал | рала | брала | рала  | брала  |  брал | ром |  брала |  брала  | инс | гро; negative side: тан | штан | шта |  штан |  шта |  шт | аны | таны | штаны |  штаны | учш | лучш |  лучш |  луч |  лу
char_svd_119,char_svd,119,0.076526781617407,0.0018330841365975896,даже | даж | аже  | даже  | аже |  даже |  даж |  даже  | же  |  да | мяг | мягк | ягк |  мяг |  мя,0.198115 | 0.197283 | 0.196627 | 0.196599 | 0.192911 | 0.192216 | 0.192200 | 0.190720 | 0.179593 | 0.173927 | 0.054224 | 0.053741 | 0.053741 | 0.052591 | 0.052325,шта | штан |  шта |  штан |  шт | тан | таны | штаны | аны |  штаны | жно | можн | ожно | ожн | таны ,-0.057852 | -0.057816 | -0.057036 | -0.057001 | -0.056481 | -0.055610 | -0.051777 | -0.050682 | -0.050214 | -0.049891 | -0.043871 | -0.043728 | -0.043690 | -0.043664 | -0.043641,positive side: даже | даж | аже  | даже  | аже |  даже |  даж |  даже  | же  |  да | мяг | мягк | ягк |  мяг |  мя; negative side: шта | штан |  шта |  штан |  шт | тан | таны | штаны | аны |  штаны | жно | можн | ожно | ожн | таны 
char_svd_120,char_svd,120,0.0265147039663393,0.001810703809612656,ные | инс | нсы | инсы | джин | джинс | жинс | жин |  джи | джи |  джин |  джинс |  дж | джинсы | жинсы,0.120520 | 0.105982 | 0.105573 | 0.104281 | 0.099327 | 0.099262 | 0.099250 | 0.098948 | 0.098002 | 0.097950 | 0.097891 | 0.097826 | 0.096108 | 0.087120 | 0.087120,тан | штан | шта |  штан |  шта |  шт | таны | аны | штаны |  штаны | таны  | аны  | штаны  |  штаны  | пришли,-0.093257 | -0.092275 | -0.092213 | -0.091297 | -0.091234 | -0.090337 | -0.084007 | -0.082513 | -0.080863 | -0.079849 | -0.073155 | -0.072352 | -0.070481 | -0.069330 | -0.068149,positive side: ные | инс | нсы | инсы | джин | джинс | жинс | жин |  джи | джи |  джин |  джинс |  дж | джинсы | жинсы; negative side: тан | штан | шта |  штан |  шта |  шт | таны | аны | штаны |  штаны | таны  | аны  | штаны  |  штаны  | пришли
char_svd_121,char_svd,121,0.0345455185407135,0.0017995832971545891,мяг | мягк | ягк |  мяг |  мягк |  мя | лос | лось | ось | жда | ждал | ждала | ать  | шёл  | кая,0.073657 | 0.073552 | 0.073548 | 0.072066 | 0.071881 | 0.071782 | 0.059909 | 0.058130 | 0.058009 | 0.057728 | 0.055000 | 0.053325 | 0.052809 | 0.051211 | 0.051199, юб | юбк |  юбк | юбка | бка |  юбка | чная | чна | ичная | ична | бка  | юбка  | ошл |  юбка  | чная ,-0.072678 | -0.071872 | -0.071358 | -0.069530 | -0.069147 | -0.069124 | -0.066900 | -0.066786 | -0.060244 | -0.060181 | -0.058316 | -0.058277 | -0.058090 | -0.057900 | -0.057769,positive side: мяг | мягк | ягк |  мяг |  мягк |  мя | лос | лось | ось | жда | ждал | ждала | ать  | шёл  | кая; negative side:  юб | юбк |  юбк | юбка | бка |  юбка | чная | чна | ичная | ична | бка  | юбка  | ошл |  юбка  | чная 
char_svd_122,char_svd,122,0.1160996759182808,0.0017820171734326275,взял | зял | даже | взя | даж | аже  | даже  |  взял | аже |  даже |  даж | зяла | взяла |  взя |  даже ,0.088172 | 0.088172 | 0.087738 | 0.087595 | 0.087319 | 0.086986 | 0.086915 | 0.086416 | 0.086381 | 0.086278 | 0.086272 | 0.086165 | 0.086165 | 0.085849 | 0.085516,обод | своб | вобо | вобод | свобо | свобод | бодн | ободн | вободн | свободн | бод | воб |  дл | ёл  | шёл ,-0.073010 | -0.072884 | -0.072877 | -0.072874 | -0.072870 | -0.072830 | -0.072363 | -0.072363 | -0.072337 | -0.072293 | -0.072110 | -0.071840 | -0.069713 | -0.069570 | -0.069534,positive side: взял | зял | даже | взя | даж | аже  | даже  |  взял | аже |  даже |  даж | зяла | взяла |  взя |  даже ; negative side: обод | своб | вобо | вобод | свобо | свобод | бодн | ободн | вободн | свободн | бод | воб |  дл | ёл  | шёл 
char_svd_123,char_svd,123,0.054998472431153,0.0017621574814488204,даже | даж | аже  | даже  | аже |  даж |  даже |  даже  |  да | шёл  | ёл  | же  | ришёл  | пришёл  | ишёл ,0.098939 | 0.098311 | 0.098014 | 0.097999 | 0.097057 | 0.096666 | 0.096661 | 0.095748 | 0.089241 | 0.080028 | 0.079984 | 0.075012 | 0.051179 | 0.051179 | 0.051149,"ришёл, | ишёл, | пришёл, | лучш | учш |  луч |  лучш | чше | лучше | учше |  лу |  лучше | шёл, | ёл, | это",-0.083824 | -0.083824 | -0.083757 | -0.083378 | -0.083364 | -0.081783 | -0.081773 | -0.081550 | -0.081526 | -0.081512 | -0.081455 | -0.079850 | -0.078586 | -0.078570 | -0.078199,"positive side: даже | даж | аже  | даже  | аже |  даж |  даже |  даже  |  да | шёл  | ёл  | же  | ришёл  | пришёл  | ишёл ; negative side: ришёл, | ишёл, | пришёл, | лучш | учш |  луч |  лучш | чше | лучше | учше |  лу |  лучше | шёл, | ёл, | это"
char_svd_124,char_svd,124,0.0438387106057184,0.0017623277797929847,рез | чере | рез  |  чер | через | чер | ерез  | через  | ерез |  че |  чере |  через |  через  | ез  | ере,0.111972 | 0.109889 | 0.109780 | 0.109543 | 0.109285 | 0.109148 | 0.109112 | 0.109112 | 0.109082 | 0.108126 | 0.108125 | 0.107775 | 0.107640 | 0.105498 | 0.100502,шел  | ел  | доше | дошел | ошел | одоше | подоше | одошел | подошел |  подоше | ошел  | дошел  | шел | мож | ожно,-0.083067 | -0.078676 | -0.077842 | -0.077825 | -0.077593 | -0.075186 | -0.075186 | -0.075169 | -0.075169 | -0.074623 | -0.060829 | -0.060499 | -0.060423 | -0.059050 | -0.058627,positive side: рез | чере | рез  |  чер | через | чер | ерез  | через  | ерез |  че |  чере |  через |  через  | ез  | ере; negative side: шел  | ел  | доше | дошел | ошел | одоше | подоше | одошел | подошел |  подоше | ошел  | дошел  | шел | мож | ожно
char_svd_125,char_svd,125,0.0956693582334158,0.0017347965237004919,ошёл | ошё | дошё | дошёл | подошёл | одошёл | одошё | подошё |  подошё | шёл  | ёл  | аже | даже | даж | аже ,0.102612 | 0.102602 | 0.101942 | 0.101942 | 0.094359 | 0.094359 | 0.094359 | 0.094359 | 0.094081 | 0.088276 | 0.088236 | 0.060021 | 0.059998 | 0.059969 | 0.059570,"взял | зял | взя |  взял | зяла | взяла | взяла  | зяла  | ишёл, | ришёл, | пришёл, |  взя |  взяла | яла  | яла",-0.066637 | -0.066637 | -0.065103 | -0.064953 | -0.064905 | -0.064905 | -0.063979 | -0.063979 | -0.063527 | -0.063527 | -0.063484 | -0.063404 | -0.063240 | -0.062962 | -0.062459,"positive side: ошёл | ошё | дошё | дошёл | подошёл | одошёл | одошё | подошё |  подошё | шёл  | ёл  | аже | даже | даж | аже ; negative side: взял | зял | взя |  взял | зяла | взяла | взяла  | зяла  | ишёл, | ришёл, | пришёл, |  взя |  взяла | яла  | яла"
char_svd_126,char_svd,126,0.0833760768939709,0.0017178714518526496,... | ..  | ...  | чно | ично | лично | отлично | тлично | кри |  кри | чер |  чер | чере | крив | ере,0.090827 | 0.073397 | 0.068994 | 0.062533 | 0.056647 | 0.052562 | 0.051531 | 0.051531 | 0.050326 | 0.050224 | 0.050117 | 0.048975 | 0.048508 | 0.048492 | 0.048444,маг | мага |  маг | магаз | агаз | газ | азин | агазин | магазин | агази | магази | гази | газин |  мага |  магаз,-0.083401 | -0.083277 | -0.083047 | -0.082977 | -0.082977 | -0.082856 | -0.082849 | -0.082817 | -0.082817 | -0.082817 | -0.082817 | -0.082790 | -0.082790 | -0.082696 | -0.082610,positive side: ... | ..  | ...  | чно | ично | лично | отлично | тлично | кри |  кри | чер |  чер | чере | крив | ере; negative side: маг | мага |  маг | магаз | агаз | газ | азин | агазин | магазин | агази | магази | гази | газин |  мага |  магаз
char_svd_127,char_svd,127,0.105251274433266,0.0017101736544704045,... | ..  | ...  | инс | втор | вто |  вто |  втор |  вт | торо | жин | джин | жинс | джинс | джи,0.091486 | 0.068958 | 0.065960 | 0.064065 | 0.060634 | 0.060102 | 0.060095 | 0.060093 | 0.059823 | 0.059697 | 0.059579 | 0.059429 | 0.059344 | 0.059331 | 0.059145, ро | швы | ровн | овны | овн | ровны | ные | швы  | вны | овные | вные | ровные |  швы | ьшо | льшо,-0.079712 | -0.076232 | -0.075711 | -0.074847 | -0.074648 | -0.074399 | -0.074196 | -0.073170 | -0.071502 | -0.071191 | -0.070994 | -0.070795 | -0.070417 | -0.069482 | -0.069455,positive side: ... | ..  | ...  | инс | втор | вто |  вто |  втор |  вт | торо | жин | джин | жинс | джинс | джи; negative side:  ро | швы | ровн | овны | овн | ровны | ные | швы  | вны | овные | вные | ровные |  швы | ьшо | льшо
char_svd_128,char_svd,128,0.1207991601605535,0.0017009894007642195,... | ..  | шёл  | ёл  | ...  | ный | ный  | ошё | ошёл | дошёл | дошё | ый  | жал | подошё | подошёл,0.107386 | 0.082379 | 0.077890 | 0.077705 | 0.077640 | 0.064589 | 0.057277 | 0.055930 | 0.055919 | 0.055500 | 0.055500 | 0.054296 | 0.053288 | 0.051150 | 0.051150,ере | рез  | чере | ерез |  чер | через | через  | ерез  | чер |  чере |  через |  через  | ез  | рез |  че,-0.105238 | -0.104969 | -0.104096 | -0.103523 | -0.103507 | -0.103467 | -0.103283 | -0.103283 | -0.102691 | -0.102296 | -0.101917 | -0.101725 | -0.098840 | -0.095526 | -0.090704,positive side: ... | ..  | шёл  | ёл  | ...  | ный | ный  | ошё | ошёл | дошёл | дошё | ый  | жал | подошё | подошёл; negative side: ере | рез  | чере | ерез |  чер | через | через  | ерез  | чер |  чере |  через |  через  | ез  | рез |  че
char_svd_129,char_svd,129,0.0991813938620859,0.0016962663375566704,инс | джин | жинс | джи | джинс | жин |  джи |  джин |  джинс |  дж | нсы | инсы | жинсы | джинсы | нсы ,0.098111 | 0.096951 | 0.096758 | 0.096757 | 0.096754 | 0.096701 | 0.095588 | 0.095498 | 0.095301 | 0.094386 | 0.093769 | 0.093744 | 0.082525 | 0.082525 | 0.076296,взя | взял | зял |  взя |  вз | взяла | зяла |  взял | взяла  | зяла  |  взяла | яла | яла  |  взяла  | ный,-0.088355 | -0.087061 | -0.087061 | -0.086063 | -0.086006 | -0.085270 | -0.085270 | -0.084763 | -0.083665 | -0.083665 | -0.082956 | -0.082508 | -0.082476 | -0.081417 | -0.078351,positive side: инс | джин | жинс | джи | джинс | жин |  джи |  джин |  джинс |  дж | нсы | инсы | жинсы | джинсы | нсы ; negative side: взя | взял | зял |  взя |  вз | взяла | зяла |  взял | взяла  | зяла  |  взяла | яла | яла  |  взяла  | ный
char_svd_130,char_svd,130,0.1486017938216086,0.0016819257837217337," дл | шёл, | ёл, | ишёл, | ришёл, | пришёл, | шёл,  | ёл,  | даже | даж | аже | даже  | аже  |  даж |  даже",0.108466 | 0.106942 | 0.106940 | 0.103520 | 0.103520 | 0.103390 | 0.097027 | 0.097024 | 0.076434 | 0.076138 | 0.075968 | 0.075886 | 0.075875 | 0.073789 | 0.073781,ёл  | шёл  |  ро | ишёл  | пришёл  | ришёл  | кон |  кон | коне | нечн | конеч | конечн | онечн | онеч | нечно,-0.083745 | -0.083657 | -0.082106 | -0.078591 | -0.078588 | -0.078588 | -0.070674 | -0.069978 | -0.069094 | -0.068590 | -0.068582 | -0.068582 | -0.068582 | -0.068582 | -0.068494,"positive side:  дл | шёл, | ёл, | ишёл, | ришёл, | пришёл, | шёл,  | ёл,  | даже | даж | аже | даже  | аже  |  даж |  даже; negative side: ёл  | шёл  |  ро | ишёл  | пришёл  | ришёл  | кон |  кон | коне | нечн | конеч | конечн | онечн | онеч | нечно"
char_svd_131,char_svd,131,0.0674925926151867,0.001665837438822225, рост | ост  | рост  | ст  |  рост  |  рос | доше | дошел | ошел |  ро | одоше | подоше | подошел | одошел |  подоше,0.095785 | 0.094340 | 0.093998 | 0.093693 | 0.093675 | 0.082526 | 0.080823 | 0.080812 | 0.080564 | 0.078774 | 0.074594 | 0.074594 | 0.074583 | 0.074583 | 0.073938,кая | как | как  |  как |  как  |  дл | тому | этому | тан | тому  | этому  | ому  | этом | ому | ткая,-0.085401 | -0.070082 | -0.069873 | -0.069559 | -0.068579 | -0.065896 | -0.060342 | -0.060248 | -0.060201 | -0.060047 | -0.059834 | -0.059336 | -0.059161 | -0.058990 | -0.058979,positive side:  рост | ост  | рост  | ст  |  рост  |  рос | доше | дошел | ошел |  ро | одоше | подоше | подошел | одошел |  подоше; negative side: кая | как | как  |  как |  как  |  дл | тому | этому | тан | тому  | этому  | ому  | этом | ому | ткая
char_svd_132,char_svd,132,0.0889599951310847,0.0016631934955387807,ому  | ому | тому | тому  | му  | этому | этому  | как |  как | поэт | поэтому | поэто | поэтом | оэтом | оэт,0.085649 | 0.085330 | 0.083962 | 0.083082 | 0.081979 | 0.073529 | 0.073154 | 0.071362 | 0.070496 | 0.070463 | 0.070463 | 0.070463 | 0.070463 | 0.070463 | 0.070463, це | маг |  маг | мага | агаз | магаз | газ | гази | газин | агази | магази | магазин | агазин |  мага | азин,-0.066110 | -0.059786 | -0.059721 | -0.059689 | -0.059591 | -0.059591 | -0.059575 | -0.059439 | -0.059439 | -0.059427 | -0.059427 | -0.059427 | -0.059427 | -0.059405 | -0.059386,positive side: ому  | ому | тому | тому  | му  | этому | этому  | как |  как | поэт | поэтому | поэто | поэтом | оэтом | оэт; negative side:  це | маг |  маг | мага | агаз | магаз | газ | гази | газин | агази | магази | магазин | агазин |  мага | азин
char_svd_133,char_svd,133,0.1370300588922005,0.0016501919714850236,... | ..  | ...  | ждал | ждала | втор |  вто |  втор | вто |  вт | зин | жда | дала |  ждал | второ,0.111141 | 0.086071 | 0.080084 | 0.065581 | 0.064869 | 0.063851 | 0.063763 | 0.063761 | 0.063411 | 0.063376 | 0.061987 | 0.060811 | 0.060735 | 0.059727 | 0.059087,юбк |  юбк |  юб | юбка | бка |  юбка | бка  | юбка  |  юбка  | тны | ие  | кие | кие  | за  |  что,-0.097210 | -0.096290 | -0.094827 | -0.091251 | -0.090932 | -0.090362 | -0.081395 | -0.081357 | -0.080485 | -0.056103 | -0.055598 | -0.052837 | -0.051955 | -0.050365 | -0.050300,positive side: ... | ..  | ...  | ждал | ждала | втор |  вто |  втор | вто |  вт | зин | жда | дала |  ждал | второ; negative side: юбк |  юбк |  юб | юбка | бка |  юбка | бка  | юбка  |  юбка  | тны | ие  | кие | кие  | за  |  что
char_svd_134,char_svd,134,0.0487104893713411,0.0016432955900638124,"... | ..  | ...  | шёл, | ёл, | шёл,  | ёл,  | л,  | кий |  это | дошёл | дошё | ишёл, | ришёл, | ошё",0.148534 | 0.117653 | 0.112196 | 0.086143 | 0.086121 | 0.078152 | 0.078128 | 0.076402 | 0.072544 | 0.071350 | 0.069450 | 0.069450 | 0.069122 | 0.069122 | 0.069102,ошел | доше | дошел | подоше | одоше | одошел | подошел |  подоше | ошел  | дошел  | оше | ожал | ожале | жале | сож,-0.088382 | -0.088224 | -0.088168 | -0.079743 | -0.079743 | -0.079685 | -0.079685 | -0.078833 | -0.066047 | -0.065986 | -0.064503 | -0.063451 | -0.063438 | -0.062813 | -0.062643,"positive side: ... | ..  | ...  | шёл, | ёл, | шёл,  | ёл,  | л,  | кий |  это | дошёл | дошё | ишёл, | ришёл, | ошё; negative side: ошел | доше | дошел | подоше | одоше | одошел | подошел |  подоше | ошел  | дошел  | оше | ожал | ожале | жале | сож"
char_svd_135,char_svd,135,0.0458430589874102,0.0016224961197642187,"юбк |  юбк | сь  |  юб | юбка | шёл, | ёл, |  юбка | бка | лос | лось | ось | шёл,  | ёл,  | юбка ",0.079069 | 0.078580 | 0.077723 | 0.077134 | 0.072585 | 0.072290 | 0.072247 | 0.072148 | 0.072011 | 0.069977 | 0.068625 | 0.067926 | 0.066498 | 0.066452 | 0.065667,то  | ся  | лся | лся  | ... | что |  чт |  что | доше | дошел | ошел | ался  | что  | одоше | подоше,-0.075332 | -0.068411 | -0.065043 | -0.062196 | -0.061893 | -0.058035 | -0.057016 | -0.056992 | -0.056712 | -0.056683 | -0.056429 | -0.054660 | -0.054139 | -0.052993 | -0.052993,"positive side: юбк |  юбк | сь  |  юб | юбка | шёл, | ёл, |  юбка | бка | лос | лось | ось | шёл,  | ёл,  | юбка ; negative side: то  | ся  | лся | лся  | ... | что |  чт |  что | доше | дошел | ошел | ался  | что  | одоше | подоше"
char_svd_136,char_svd,136,0.323435793166016,0.0016077454129658662,... | ..  | ...  | как |  как | как  |  как  | .... |  ка | коне | ечно | ечн | нечн | конеч | конечн,0.202780 | 0.156176 | 0.148049 | 0.105796 | 0.103839 | 0.101829 | 0.100265 | 0.088908 | 0.076480 | 0.065987 | 0.065473 | 0.065389 | 0.065377 | 0.065377 | 0.065377,жда | ждал | ждала |  жда |  ждал |  жд |  ждала | дала | ждала  | дал | дошл |  чт |  что | что  |  что ,-0.067197 | -0.066854 | -0.063698 | -0.059805 | -0.059725 | -0.057549 | -0.056843 | -0.056801 | -0.056456 | -0.055509 | -0.055342 | -0.054822 | -0.054754 | -0.054715 | -0.054561,positive side: ... | ..  | ...  | как |  как | как  |  как  | .... |  ка | коне | ечно | ечн | нечн | конеч | конечн; negative side: жда | ждал | ждала |  жда |  ждал |  жд |  ждала | дала | ждала  | дал | дошл |  чт |  что | что  |  что 
char_svd_137,char_svd,137,0.1236324208688085,0.0015982081828153298,ожале | ожал | жале | сож |  сож | ению | ожа | нию | лени |  це | жал | нию  | ени | ию  |  к ,0.108063 | 0.107633 | 0.107036 | 0.105514 | 0.105488 | 0.105320 | 0.105115 | 0.099882 | 0.099375 | 0.095166 | 0.094214 | 0.083566 | 0.082426 | 0.082401 | 0.076600,что |  чт |  что | что  |  что  | сь  | то  | алас | алась | лась | ась | лась  | как | ась  |  как,-0.087690 | -0.086917 | -0.086900 | -0.081705 | -0.080752 | -0.080184 | -0.059039 | -0.058313 | -0.058277 | -0.055816 | -0.055757 | -0.053390 | -0.053369 | -0.053324 | -0.053076,positive side: ожале | ожал | жале | сож |  сож | ению | ожа | нию | лени |  це | жал | нию  | ени | ию  |  к ; negative side: что |  чт |  что | что  |  что  | сь  | то  | алас | алась | лась | ась | лась  | как | ась  |  как
char_svd_138,char_svd,138,0.1892168485284018,0.0015798130803551694, это |  эт | это | того | того  | то  | этог |  этог | этого |  этого | это  |  это  | этого  |  этого  | ишёл ,0.109113 | 0.102485 | 0.096238 | 0.076855 | 0.074578 | 0.072088 | 0.068861 | 0.068839 | 0.068803 | 0.068781 | 0.068593 | 0.068050 | 0.068009 | 0.067986 | 0.067492,"ошё | ошёл | дошё | дошёл | ёл, | шёл, | одошёл | одошё | подошёл | подошё |  подошё | ёл,  | шёл,  | лся | лся ",-0.085208 | -0.085194 | -0.084706 | -0.084706 | -0.084697 | -0.084612 | -0.079175 | -0.079175 | -0.079175 | -0.079175 | -0.078951 | -0.077499 | -0.077411 | -0.076590 | -0.067128,"positive side:  это |  эт | это | того | того  | то  | этог |  этог | этого |  этого | это  |  это  | этого  |  этого  | ишёл ; negative side: ошё | ошёл | дошё | дошёл | ёл, | шёл, | одошёл | одошё | подошёл | подошё |  подошё | ёл,  | шёл,  | лся | лся "
char_svd_139,char_svd,139,0.068278067920444,0.001577235894405953,... | ..  | ...  | дней | ней |  дн |  дне |  дней | дне | .... | ....  | жда | ней  | дней  | ждал,0.232598 | 0.177332 | 0.168435 | 0.109189 | 0.108531 | 0.107044 | 0.106265 | 0.105967 | 0.105817 | 0.102445 | 0.068955 | 0.067450 | 0.066055 | 0.065399 | 0.065099, чт |  что | что |  что  | что  | зин | и.  | ньги.  | еньги.  | ьги.  | ги.  | деньги. | еньги. | ньги. | ьги.,-0.069154 | -0.069087 | -0.068538 | -0.065571 | -0.065218 | -0.056989 | -0.056070 | -0.055519 | -0.055519 | -0.055492 | -0.055241 | -0.054908 | -0.054908 | -0.054908 | -0.054884,positive side: ... | ..  | ...  | дней | ней |  дн |  дне |  дней | дне | .... | ....  | жда | ней  | дней  | ждал; negative side:  чт |  что | что |  что  | что  | зин | и.  | ньги.  | еньги.  | ьги.  | ги.  | деньги. | еньги. | ньги. | ьги.
char_svd_140,char_svd,140,0.2071861604164043,0.0015711318109338016,... | ..  | ...  | .... | ные | ....  | ошл | дошл | жал | ки  | ошло | ные  | подошл | одошл |  подошл,0.217636 | 0.168237 | 0.161364 | 0.096034 | 0.071219 | 0.065928 | 0.061829 | 0.056756 | 0.052240 | 0.050517 | 0.050340 | 0.047464 | 0.047208 | 0.047208 | 0.046170,шит | крив |  крив |  кри | кри | рив | риво | криво |  криво | сшит | сши | ито |  сши |  сш |  сшит,-0.115074 | -0.108149 | -0.107295 | -0.106931 | -0.106281 | -0.102176 | -0.089943 | -0.089936 | -0.089440 | -0.085275 | -0.085237 | -0.083132 | -0.083065 | -0.083056 | -0.082802,positive side: ... | ..  | ...  | .... | ные | ....  | ошл | дошл | жал | ки  | ошло | ные  | подошл | одошл |  подошл; negative side: шит | крив |  крив |  кри | кри | рив | риво | криво |  криво | сшит | сши | ито |  сши |  сш |  сшит
char_svd_141,char_svd,141,0.1542431774281235,0.0015471816890175719,ный | ный  | кая | ый  | нька | ькая | нькая | енька | енькая | ька | чны | ичны | кая  | личны | отличны,0.099444 | 0.096301 | 0.091012 | 0.087888 | 0.079470 | 0.079262 | 0.079206 | 0.078938 | 0.078695 | 0.078666 | 0.072044 | 0.068510 | 0.068349 | 0.065985 | 0.065099," дл | кий | дли | длин |  дли |  длин | лин | шел, | ел, | ришел, | пришел, | ишел, | нки | шел,  | ное",-0.098008 | -0.082362 | -0.072856 | -0.071191 | -0.070263 | -0.069994 | -0.069203 | -0.068941 | -0.068459 | -0.063603 | -0.063603 | -0.063603 | -0.062436 | -0.060870 | -0.060640,"positive side: ный | ный  | кая | ый  | нька | ькая | нькая | енька | енькая | ька | чны | ичны | кая  | личны | отличны; negative side:  дл | кий | дли | длин |  дли |  длин | лин | шел, | ел, | ришел, | пришел, | ишел, | нки | шел,  | ное"
char_svd_142,char_svd,142,0.1045423891340425,0.0015370870956319656,ошёл | ошё | дошёл | дошё | одошёл | одошё | подошёл | подошё |  подошё | шёл | кая |  на |  на  | на  | нька,0.095953 | 0.095885 | 0.095475 | 0.095475 | 0.087342 | 0.087342 | 0.087342 | 0.087342 | 0.086978 | 0.066688 | 0.062240 | 0.061803 | 0.058850 | 0.056323 | 0.055657, дл | ошл | кий | дошл | ошло | одошл | подошл |  подошл | дошло | ... | подошло | одошло | ий  | как |  как,-0.089829 | -0.080269 | -0.076865 | -0.076441 | -0.076021 | -0.075677 | -0.075677 | -0.073675 | -0.071933 | -0.069211 | -0.066159 | -0.066159 | -0.065494 | -0.064897 | -0.063005,positive side: ошёл | ошё | дошёл | дошё | одошёл | одошё | подошёл | подошё |  подошё | шёл | кая |  на |  на  | на  | нька; negative side:  дл | ошл | кий | дошл | ошло | одошл | подошл |  подошл | дошло | ... | подошло | одошло | ий  | как |  как
char_svd_143,char_svd,143,0.0706793964571387,0.0015129653515486953,"... | ..  | ...  | .... | л,  | ишел, | пришел, | ришел, | шел, | ел, | ....  | шел,  | ел,  | кая | тан",0.217994 | 0.168848 | 0.160039 | 0.095812 | 0.079678 | 0.070618 | 0.070618 | 0.070618 | 0.070297 | 0.069959 | 0.064454 | 0.063865 | 0.063702 | 0.063518 | 0.060954,для  | для | ля  |  для |  для  |  дл | коне | ечн | ечно | нечно | нечн | конечно | онечно | конечн | онеч,-0.102185 | -0.102134 | -0.102048 | -0.101398 | -0.101376 | -0.089019 | -0.062024 | -0.061758 | -0.061539 | -0.061521 | -0.061520 | -0.061510 | -0.061510 | -0.061508 | -0.061508,"positive side: ... | ..  | ...  | .... | л,  | ишел, | пришел, | ришел, | шел, | ел, | ....  | шел,  | ел,  | кая | тан; negative side: для  | для | ля  |  для |  для  |  дл | коне | ечн | ечно | нечно | нечн | конечно | онечно | конечн | онеч"
char_svd_144,char_svd,144,0.0409817892867938,0.0014938342878893722, це | цело | цел |  цело |  цел | елом | целом |  целом | лом | елом  | лом  | целом  |  целом  | ... | ело,0.109734 | 0.100994 | 0.100636 | 0.100392 | 0.100191 | 0.099653 | 0.099046 | 0.098444 | 0.098196 | 0.095484 | 0.095053 | 0.094904 | 0.094256 | 0.091480 | 0.082510,"ел, | пришел, | ришел, | ишел, | шел, | ель | тель | ел,  |  пло | ельн | шел,  | тел | тельн | чно | л, ",-0.075431 | -0.075200 | -0.075200 | -0.075200 | -0.074800 | -0.071902 | -0.071579 | -0.067116 | -0.066690 | -0.066688 | -0.066420 | -0.065335 | -0.065274 | -0.064600 | -0.062080,"positive side:  це | цело | цел |  цело |  цел | елом | целом |  целом | лом | елом  | лом  | целом  |  целом  | ... | ело; negative side: ел, | пришел, | ришел, | ишел, | шел, | ель | тель | ел,  |  пло | ельн | шел,  | тел | тельн | чно | л, "
